"ChemicalID";"Inchi_Key";"Canonical_Smiles";FDA_Approved
"CHEMBL330570";"AAVVKVVWHPCJSK-CSOJFCJSSA-N";"CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c3ccccc23)c4ccc(Cl)c(Cl)c4)S(=O)(=O)c5ccc(cc5)c6ccccc6";0
"CHEMBL447275";"AAVVXYJNWGIBPT-UHFFFAOYSA-N";"Cc1cc(COc2ccc(cc2)S(=O)(=O)C3(CCN(Cc4ccc(Cl)c(Cl)c4)CC3)C(=O)NO)c5ccccc5n1";0
"CHEMBL574261";"AAWCGROUIUANBA-UHFFFAOYSA-N";"CCCSc1nc2nc3CC4CC(CC(=C4)C)c3c(N)c2s1";0
"CHEMBL589341";"AAWCULUAQOJFJX-HGIWEUDGSA-N";"OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCNC(=O)CCC(=O)c2ccc(OCC#C)cc2";0
"CHEMBL219438";"AAWJIJMPSSIGCQ-UHFFFAOYSA-N";"ONCC(=O)Cc1c[nH]c2cc(Br)ccc12";0
"CHEMBL551570";"AAWMAJBBHSVQCG-UHFFFAOYSA-N";"COc1nc(C)cc2N(CCc3ccccc3)CCc4c([nH]c5cc(ccc45)N6CCN(C)CC6)c12";0
"CHEMBL2286696";"AAWRCBWYNSEVTD-UEUMJKGWSA-N";"[O-][N+](=O)\N=C/1\N(CCCOCCCN2CCN(Cc3ccc(Cl)nc3)/C/2=N/[N+](=O)[O-])CCN1Cc4ccc(Cl)nc4";0
"CHEMBL3103399";"AAWRJHGZUXIYDA-UHFFFAOYSA-N";"C(N1c2ccccc2C=Cc3ccccc13)c4ccccc4";0
"CHEMBL2178717";"AAWSEFDIDJLXJF-JTSKRJEESA-N";"CN1C(=N)N[C@]2(CN(C[C@H]2C1=O)c3ncccn3)c4cc(cs4)c5cccc(c5)C#N";0
"4-Aminoquinoline, 18";"AAWSSVSJWJZZBJ-UHFFFAOYSA-N";"Clc1ccc2c(NCCCNCCC34CC5CC(CC(C5)C3)C4)ccnc2c1";0
"CHEMBL231713";"AAWUYHSAVNUPEU-SRFLYUCYSA-N";"Fc1ccc2[C@H](\C=C\c3ccc(cn3)c4cccc(Cl)c4)[C@H]5COC(=O)[C@H]5Cc2c1";0
"CHEMBL37842";"AAWWSWAOXUPEEG-UHFFFAOYSA-N";"CCN1c2nccc(Cl)c2NC(=O)c3cccnc13";0
"CHEMBL213366";"AAWZZJKNYPHEQF-QOWZYKSGSA-N";"CCN[C@H](CN[C@H](CN[C@H](CN[C@H](CN[C@@H](CN1CCC[C@H]1CN)[C@@H](C)O)Cc2ccccc2)Cc3ccccc3)Cc4ccc(O)cc4)Cc5ccc(O)cc5";0
"CHEMBL211342";"AAXBXXDKDYKQMX-NTEUORMPSA-N";"Nc1ccccc1NC(=O)\C=C\c2ccc(NCc3ccc(OC(F)(F)F)cc3)cc2";0
"CHEMBL2069361";"AAXCNJIPLAHVFJ-UHFFFAOYSA-N";"Cc1ccnc(Nc2cccc(n2)c3cccnc3)c1";0
"CHEMBL179723";"AAXDKCSQCFEDKK-UHFFFAOYSA-N";"CS(=O)(=O)c1ccc(C=C(c2ccc(F)cc2)c3ccc(F)cc3)cc1";0
"CHEMBL1927206";"AAXDSXQOIOVALR-UHFFFAOYSA-N";"OC(=O)c1cccc(c1)N2C=C(NC2=S)C3=Cc4cccc(O)c4OC3=O";0
"3-aryl isoxazole analog, 6c";"AAXFUEIVDMVUPT-BQYQJAHWSA-N";"CC(C)c1onc(c1COc2ccc(\C=C\c3cccc(c3)C(=O)O)c(Cl)c2)c4ccc(cc4Cl)S(=O)(=O)C";0
"CHEMBL100415";"AAXGNXOJOSOUQQ-SANMLTNESA-N";"CCCCN(Cc1cncn1Cc2ccc(cc2)C#N)[C@H]3CCN(Cc4ccccc4)C3=O";0
"Ethyl 3-(4-chlorophenyl)-1H-pyrazole-5-carboxylate";"AAXKEDUSKXDFJA-UHFFFAOYSA-N";"CCOC(=O)c1cc(n[nH]1)c2ccc(Cl)cc2";0
"CHEMBL254945";"AAXKPQBGHZNCOJ-UHFFFAOYSA-N";"Cc1cc(CC(=O)O)c(C)cc1COc2cccc(c2)c3c(Cc4ccccc4)cnc5c(cccc35)C(F)(F)F";0
"CHEMBL1766557";"AAXKYGHMWDRPPR-XYOKQWHBSA-N";"COc1ccc(\C=C\2/COc3ccccc3C2=O)cc1O";0
"CHEMBL156307";"AAXLFCQNXVFETP-UHFFFAOYSA-N";"CCCCc1nnc(n1Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)S(=O)(=O)C";0
"CHEMBL1738764";"AAXNCGQOXAXDOW-UHFFFAOYSA-N";"CC(C)N(c1ccnc(Nc2cc(cc(c2)S(=O)(=O)C)N3CCOCC3)n1)c4cc(CO)ccc4C";0
"CHEMBL107359";"AAXNUNXDIMWRLT-UHFFFAOYSA-N";"ONC(=O)C1COC(=N1)c2cnn(c3ccccc3)c2C(F)(F)F";0
"CHEMBL2153673";"AAXPOBDAMCGNNF-JKGBFCRXSA-N";"NC(=O)[C@@H](N\C(=N/S(=O)(=O)c1ccc(Cl)cc1)\N2CC(C(=N2)c3ccc(Cl)cc3)c4ccccc4)C5CCC5";0
"CHEMBL200356";"AAXPYVOHUVYIFH-UHFFFAOYSA-N";"CCC1(CC(=O)O)OCCc2c1oc3c(Cl)ccc(Cl)c23";0
"CHEMBL130112";"AAXQEELWFXEVAH-UHFFFAOYSA-N";"CSc1nc(nn1C(=O)N(C)c2ccccc2)c3ccc(C)cc3";0
"CHEMBL100732";"AAYCSPVJCQPYHO-UHFFFAOYSA-N";"CN1CCc2nc(sc2C1)C(=O)N3CCN(CC3)S(=O)(=O)c4ccc5cc(Cl)ccc5c4";0
"MLS003106542";"AAYGWMVNFUJRJN-UHFFFAOYSA-N";"COc1cccc(C)c1NC2=NCCO2";0
"CHEMBL3105670";"AAYKDTRBBPQGCJ-UHFFFAOYSA-N";"CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(c3cccc(Cl)c3)c(s2)C(=O)c4ccccc4F)cc1";0
"CHEMBL3287047";"AAYPGQDBDMWPLH-UHFFFAOYSA-N";"CC(C)(C)CN1CCC2(CC1)CN(c3ccccc3NC(=O)Nc4ccc(OC(F)(F)F)cc4)c5c(O)cccc25";0
"CHEMBL2441440";"AAYRYIFNKRSGOF-UHFFFAOYSA-N";"O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5COCc5c4)CC3";0
"MLS000676065";"AAYTXOPXLXAKHP-UHFFFAOYSA-N";"Clc1ccc(cc1)C(=O)N2CCN(CC2)c3ccnc4cc(Cl)ccc34";0
"CHEMBL1093559";"AAYVABSRCANGGE-ZHACJKMWSA-N";"Fc1cc(F)c(cc1F)S(=O)(=O)NC(=O)\C=C\c2cccc3c2N(Cc4ccc5ccccc5c4)C(=O)C3(F)F";0
"thio-DABO 5c";"AAYVXRRCQLYOFU-UHFFFAOYSA-N";"CCC(C)Sc1nc(O)cc(Cc2ccc(Cl)cc2)n1";0
"CHEMBL448454";"AAYYOXKEPZBTIZ-UHFFFAOYSA-N";"COc1cc(Sc2c(C)cccc2C)ccc1C#N";0
"P2,P3 Ketoamide derivative";"AAYZJXOZLLKNGZ-DEOSSOPVSA-N";"CN(C)S(=O)(=O)NCCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)NCc3cccnc3";0
"CHEMBL242943";"AAZCUMTYLCQAKK-UHFFFAOYSA-N";"Oc1cc(cc2Nc3ccccc3C(=O)c12)C(F)(F)F";0
"CHEMBL2431992";"AAZDMFVKJQKTQQ-UHFFFAOYSA-N";"Cc1ccc(CN(CC(=O)N(Cc2ccc(cc2)C3CCCCC3)c4ccc(C(=O)O)c(O)c4)S(=O)(=O)c5ccc(C)cc5)cc1";0
"CHEMBL215957";"AAZDRULOWGVHPB-UHFFFAOYSA-N";"CC(C)c1ccc(OCC#Cc2cccc(C)n2)cc1";0
"CHEMBL482369";"AAZFQYDIHLHKGW-WDOBJEIGSA-N";"CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N3CCN(CC3)c4ccc(cn4)C(F)(F)F)C(N)C2";0
"CHEMBL566999";"AAZGPNZTJLHQJM-UHFFFAOYSA-N";"Ic1ccccc1N2C(=O)C=CC2=O";0
"CHEMBL2413136";"AAZICRXDUWYMRN-UHFFFAOYSA-N";"CN(C)CCCN1C(=O)c2cscc2C(=C1C(=O)N(C)Cc3ccc(Cl)c(Cl)c3)c4ccc(F)cc4";0
"CHEMBL1290522";"AAZMPANXGYITPF-VXKWHMMOSA-N";"O[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)c2cccc(c2)C(F)(F)F)C3CCN(CC3)c4ccccc4";0
"MLS-0412158.0001";"AAZPNUJADMFDPJ-YRNRMSPPSA-N";"CN[C@@H](C)C(=O)N[C@H]1CCCCN([C@H](C)C(=O)Nc2cccc3ccccc23)C1=O";0
"CHEMBL104675";"AAZRGUSAJLVIES-UHFFFAOYSA-N";"COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCC(=O)O";0
"2-ketobenzothiazole 24";"AAZRQCBNNOOVFU-ABLWVSNPSA-N";"NC(=N)NCCCC(NC(=O)[C@@H]1CCCN1)C(=O)c2nc3ccccc3s2";0
"SR-03000001202";"AAZVGOAUBWYJKL-UHFFFAOYSA-N";"CN1c2ccccc2Sc3cc(NC(=O)c4ccc(cc4)C(=O)c5ccccc5)ccc13";0
"CHEMBL104343";"AAZZTGRXUBEUER-UHFFFAOYSA-N";"CCCN(CCC)C(=O)Cc1c(nc2ccc(C)cn12)c3ccccc3";0
"CHEMBL358948";"ABACOHMKABNQSM-UHFFFAOYSA-N";"CSC1=C(C(=N)N2C=CC=CC2=N1)S(=O)(=O)c3ccc4ccccc4c3";0
"A-867744";"ABACVOXFUHDKNZ-UHFFFAOYSA-N";"CCC(=O)c1cc(c2ccc(Cl)cc2)n(c1C)c3ccc(cc3)S(=O)(=O)N";0
"CHEMBL113337";"ABADCYNHKCJMBO-IBGZPJMESA-N";"COC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)CCCCCCC(=O)NO";0
"CHEMBL434667";"ABADECSEJRWIQC-UHFFFAOYSA-N";"Cc1nc2c(NC(=O)c3c(Cl)cccc3Cl)cccn2c1Cl";0
"MLS000570424";"ABADOHGDUGWOCM-BDKUJZOCSA-N";"CNC(=O)\C(=C/C=C/c1ccccc1)\NC(=O)c2ccc(cc2)[N+](=O)[O-]";0
"CHEMBL2289494";"ABADREUEDXTCHZ-UHFFFAOYSA-N";"CC(C)Nc1nc(Nc2ccccc2)nc(Cl)c1c3c(F)cccc3Cl";0
"CHEMBL2398814";"ABAFUEDZNZDZEN-RMUOXLJFSA-N";"C[C@@]12CO[C@H](O[C@H]1CC[C@@]3(C)[C@H]2C[C@H](OC(=O)c4ccc(cc4)C#N)[C@@]5(C)OC6=C([C@H](O)[C@H]35)C(=O)OC(=C6)c7cccnc7)c8cccc9ccccc89";0
"CHEMBL180397";"ABAFZIKNWHPYOU-PSWAGMNNSA-N";"CC(C)(CC1=N[C@@H]([C@@H](N1)c2ccccc2)c3ccccc3)c4ccccc4";0
"CHEMBL571710";"ABAGJANSRPEZOZ-UHFFFAOYSA-N";"[O-][n+]1onc(c2cccc(c2)C(F)(F)F)c1C#N";0
"SMR000091760";"ABAGTJARVQFMJH-UHFFFAOYSA-N";"COc1ccc(cc1)c2nnc3sc(nn23)C(C)N4C(=O)c5ccccc5C4=O";0
"MLS001162757";"ABAJJQUCKFXYON-UHFFFAOYSA-N";"Cc1cccc(c1)C(=O)NC2CCN(CC2)C(=O)NCc3ccccc3";0
"CHEMBL593609";"ABAKLAZDOCTBEC-UHFFFAOYSA-N";"NC(=O)c1cccc2cn(nc12)c3ccc(CNC(=O)C4CNC4)cc3";0
"CHEMBL567440";"ABAMRMYDBGTLHX-UHFFFAOYSA-N";"O=C1C=CC(=O)N1c2ccccc2c3ccccc3";0
"CHEMBL377430";"ABANLXYNSSVWDG-UHFFFAOYSA-N";"COc1cccc(NC(=O)Nc2nnc(s2)c3ccncc3)c1";0
"CHEMBL456654";"ABAOWFCFAADMKA-UHFFFAOYSA-N";"C(c1ccccn1)C2(CCNC2)c3ccc4[nH]ccc4c3";0
"CHEMBL1099312";"ABAQWDXYFZGNGR-UHFFFAOYSA-N";"Oc1cccc(c1)c2ccc(cc2)c3ccc(Cl)s3";0
"CHEMBL368265";"ABASHAPKXWJBNZ-VUHKNJSWSA-N";"CCn1ncc(Cc2ccccc2)c1C3CCN(C[C@H]4CN(C[C@@H]4c5ccccc5)[C@H](C6CCCCC6)C(=O)O)CC3";0
"CHEMBL3103017";"ABAVXNQTWOPBKY-UHFFFAOYSA-N";"C1CCc2nnc(c3cn(c4ccccc4)c5ccccc35)n2CC1";0
"CHEMBL2333890";"ABAXGKKDZNTTAD-HXUWFJFHSA-N";"CN(CCCO)c1nc(nc2ccc(cc12)c3cn[nH]c3)[C@H](N)Cc4cccc(F)c4";0
"CHEMBL509601";"ABBARSYOMDAYFO-UHFFFAOYSA-N";"OCCCn1c2ccc(O)cc2c3c4C(=O)NC(=O)c4ccc13";0
"CHEMBL211114";"ABBGRHAXBBOQBR-QWOIFIOOSA-N";"COCCOCNC(=O)c1ncn([C@@H]2O[C@H](COC(c3ccccc3)(c4ccccc4)c5ccccc5)[C@@H](O)[C@H]2O)c1N";0
"CHEMBL426134";"ABBHPRNOFIXTQU-UHFFFAOYSA-N";"CCOc1nc(NC(=O)Cc2ccc(OC)cc2)cc(N)c1C#N";0
"ZINC03288161";"ABBJXRFMSQIRLO-UHFFFAOYSA-N";"COCCn1c(C)cc(C(=O)COC(=O)c2oc(cc2)[N+](=O)[O-])c1C";0
"CHEMBL2347112";"ABBLRYAESUTTSD-NSHDSACASA-N";"Cn1nc(Cc2ccccc2)c3C[C@H](N)C(=O)N(O)c13";0
"4-(5-Amino-1,3-dioxo-1,3-dihydro-isoindol-2-yl)-butyric acid";"ABBOMDQYPRXKSK-UHFFFAOYSA-N";"Nc1ccc2C(=O)N(CCCC(=O)O)C(=O)c2c1";0
"CHEMBL3228383";"ABBQHPRCUHOFOG-UHFFFAOYSA-N";"Br.CN1C=CSCC1=N";0
"CHEMBL561469";"ABBQLVQJXBDEIM-UHFFFAOYSA-N";"Clc1cc(OC(=O)N2CCN3CCC2CC3)ccc1Br";0
"CHEMBL605109";"ABBQSZMLKDIOOJ-UHFFFAOYSA-N";"NC(=O)Cc1c(nn(c2ccccc2Cl)c1c3ccc(Cl)cc3)C(=O)N4CCC(O)(CC4)c5ccccc5";0
"CHEMBL329239";"ABBRLYJQHPMTBN-AUOBUJMJSA-N";"CC(C)[C@H](NC(=O)Cc1csc(N)n1)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)Cc3csc(N)n3)C(C)C)Cc4ccccc4";0
"MLS000700613";"ABBWKGNEUWFUQP-UHFFFAOYSA-N";"Cc1cc(nn1C)c2nnc(S)n2c3ccc(F)cc3";0
"CHEMBL274238";"ABCDBBYVLBHVSH-JKQORVJESA-N";"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CCN34)[C@@H]1CCC2=O";0
"CHEMBL118638";"ABCIAVSYEOSYNR-UHFFFAOYSA-N";"Cc1ccc(C)c(CN2C(=O)C(=O)c3cc(C)ccc23)c1";0
"CHEMBL2058899";"ABCISIOUDAPUAB-UHFFFAOYSA-N";"FC(F)(F)Oc1ccccc1S(=O)(=O)N2CC(C2)C(=O)N3CCN(CC3)c4ccncc4";0
"CHEMBL3133146";"ABCKZNSVBLCRMS-AWEZNQCLSA-N";"[O-][N+](=O)c1ccccc1CN2C(=O)C(=O)c3cc(ccc23)S(=O)(=O)N4CCC[C@H]4CF";0
"CHEMBL523976";"ABCLLSIJJSYZCJ-TZHYSIJRSA-N";"CC(O)c1ccc(cc1)S(=O)(=O)N2CCN(CCc3ccncc3)C[C@H]2C";0
"CHEMBL1822863";"ABCLYDOXFRWKNB-UHFFFAOYSA-N";"CC1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C#N)c(C)nc4C";0
"CHEMBL386290";"ABCMLBFIEBJOLA-UHFFFAOYSA-N";"CCC(=O)Nc1ccc(cc1)c2c(N)nc(N)nc2COCc3ccccc3";0
"SMR000015932";"ABCRYGIZLVABPS-UHFFFAOYSA-N";"Cc1onc(NC(=O)NC2(Oc3ccc(Cl)cc3O2)C(F)(F)F)c1";0
"CHEMBL374041";"ABCSNHDQYHOLOO-UHFFFAOYSA-N";"CCOCCC1(Oc2ccc(Oc3ccc(cc3)C(=O)Nc4cccnc4)cc2)C(=O)NC(=O)NC1=O";0
"AK-968/15604565";"ABCXJIGKWRYVEV-ZBKNUEDVSA-N";"Cc1c(Cl)c(nn1Cc2oc(cc2)C(=O)N\N=C/c3cccc(Br)c3)[N+](=O)[O-]";0
"CHEMBL1822058";"ABCZKUIDXGHMIH-UHFFFAOYSA-N";"Nc1cn2cc(ccc2n1)c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3";0
"CHEMBL3126948";"ABDAGDDZOUDCKI-IBGZPJMESA-N";"Cc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc2cc3nnccc3[nH]2)C(F)(F)F";0
"CHEMBL3126950";"ABDAGDDZOUDCKI-UHFFFAOYSA-N";"Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nnccc3[nH]2)C(F)(F)F";0
"CHEMBL87515";"ABDBADMXMBVQSM-UHFFFAOYSA-N";"C[N+](C)(CCCCc1ccc(cc1)c2ccccc2)CCCCS(=O)(=O)[O-]";0
"CHEMBL1642351";"ABDCDPWCDDPIKP-UHFFFAOYSA-N";"Clc1ccc(cc1)c2nc3ccccc3n2C(C4CCOCC4)C(=O)NC5CCCCC5";0
"CHEMBL366037";"ABDGRKYGHUZPML-DHXJALRNSA-N";"CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@@H](CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)C(F)(F)F";0
"CHEMBL1945158";"ABDIJUBDZNYCOU-UHFFFAOYSA-N";"Cc1cccc(COc2ccc3OC=CC(=O)c3c2)c1";0
"CHEMBL30973";"ABDIOQXDBJMGHB-QPJJXVBHSA-N";"CN(C)C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1";0
"CHEMBL2158521";"ABDKJOVFIDLNSS-IBGZPJMESA-N";"COc1cc(N2CCN(C[C@H](C)O)CC2)c(F)cc1Nc3ncc4ccc(c5ccccc5N(C)S(=O)(=O)C)n4n3";0
"CHEMBL3105423";"ABDLYDVXTNTMEZ-UHFFFAOYSA-N";"CC(NC(=O)CC1=NNC(=O)c2ccccc12)c3ccc4CCCCc4c3";0
"MLS-0111666.0001";"ABDNNGVIUKEVSY-UHFFFAOYSA-N";"COc1ccc(OC)c(c1)C(=O)Nc2cnc3ccccc3c2";0
"CHEMBL1090526";"ABDWUBPDHWDFCV-CYBMUJFWSA-N";"COc1nccnc1[C@H](C)C2=C(CCN(C)C)Cc3cc(F)ccc23";0
"CHEMBL2332619";"ABDXIQMAFUNGEW-ABAIWWIYSA-N";"C[C@@H](NC(=O)c1ccnc2ccccc12)C(=O)N3CCC[C@H]3B(O)O";0
"CHEMBL257516";"ABEAMHXQMMOZEL-UHFFFAOYSA-N";"Clc1cccc(c1Cl)n2ncnc2NCc3ccncc3";0
"CHEMBL3121331";"ABEDHXMOGHHQTM-UHFFFAOYSA-N";"COc1ncc(cc1NS(=O)(=O)c2ccc(F)cc2F)c3cc4cc(c(N)nc4cn3)c5ccccc5";0
"CHEMBL491926";"ABEDQOQTISCLFO-HSZRJFAPSA-N";"OB(O)CCCCC[C@@H](NC(=O)c1cccnc1)C(=O)Nc2cccc(c2)c3ccccc3";0
"CHEMBL449493";"ABEDQOQTISCLFO-QHCPKHFHSA-N";"OB(O)CCCCC[C@H](NC(=O)c1cccnc1)C(=O)Nc2cccc(c2)c3ccccc3";0
"CHEMBL2373416";"ABEFPCRGBOFMDC-XYGDRSAOSA-N";"C[C@@H]1C[C@H]2O[C@@]3(C)CC\C=C(/C)\CC[C@]1(C)C4=C2[C@](O)(OC4)[C@H]3O";0
"SMR000164019";"ABEGEZWDEVDBPF-UHFFFAOYSA-N";"CCCOc1ccc(OCCOCCN2CCc3ccccc3C2)cc1";0
"CHEMBL1808534";"ABEHZLCDNBUVNB-UHFFFAOYSA-N";"CCOC(=O)c1nn(C(=O)CC)c2ccccc12";0
"CHEMBL596620";"ABEIEQCSUITISS-UHFFFAOYSA-N";"O=C(NC1C2CC3CC(CC1C3)C2)N4CCCC5(C4)Cc6ccccc6C5";0
"CHEMBL399520";"ABEIXLKRILHYRC-UHFFFAOYSA-N";"CN(C)Cc1ccn2c(c3ccnc(NC(=O)NC(C)(C)C)n3)c(nc2c1)c4ccc(F)cc4";0
"MLS000718851";"ABELRIIRVNKAGM-UHFFFAOYSA-N";"COC(=O)C1=CN(Cc2ccc(OC)c(OC)c2)C=C(C1c3cccs3)C(=O)OC";0
"SMR000145919";"ABENXYIRKLNIOP-UHFFFAOYSA-N";"CCCc1nc2oc(C(=O)c3ccccc3)c(N)c2c4CC(C)(C)OCc14";0
"CHEMBL3288289";"ABEOUDUTXXUZON-OIDHKYIRSA-N";"NCCCC[C@H](NC(=O)[C@@H](Cc1cc2ccccc2s1)NC(=O)N3CCC(CC3)N4Cc5ccccc5NC4=O)C(=O)N6CCN(CC6)c7ccncc7";0
"CHEMBL2418204";"ABEPDBZYBNZYGQ-UHFFFAOYSA-N";"Fc1ccccc1c2oc3nc(ccc3n2)N4CCCCC4";0
"CHEMBL1277522";"ABEQSTQSKGXZCH-UHFFFAOYSA-N";"Oc1cccc(c1)c2ccc(s2)C(=O)c3ccc(F)c(O)c3";0
"CHEMBL551899";"ABERTDKHAIMZFF-XQRVVYSFSA-N";"CCCCCNC(=O)NCCCC\C=C/CCC(=O)O";0
"CHEMBL461884";"ABEYVGWQDFHEFT-UHFFFAOYSA-N";"N#CC1=Cc2ccc(cc2CC1)c3cccnc3";0
"SCHEMBL1094616";"ABFCKPJNUHNMNC-UHFFFAOYSA-N";"FC(F)(F)c1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3ncns3)c(c1)C4CCOCC4";0
"CHEMBL2336027";"ABFDFDOPULQNHT-UHFFFAOYSA-N";"CN1CCN(Cc2cccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc5ccnn5c4)c2)CC1";0
"CHEMBL1259066";"ABFDSONFCLJDNG-SANMLTNESA-N";"Fc1cc(ccc1Cl)c2ccc(CCC(=O)N3CCC[C@H]3c4ncc([nH]4)c5ccccc5)cc2";0
"N-[4-bromo-3-(trifluoromethyl)phenyl]-4-(trifluoromethyl)benzamide";"ABFFAXAUDJIANV-UHFFFAOYSA-N";"FC(F)(F)c1ccc(cc1)C(=O)Nc2ccc(Br)c(c2)C(F)(F)F";0
"CHEMBL1934127";"ABFFVPNTRSSMPE-HHHXNRCGSA-N";"CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4[nH]c5ccc(Cl)cc5c4c3)CC2)c6ccccc16";0
"MLS000058168";"ABFGKTKVMVRAGW-UHFFFAOYSA-N";"CC(C)CN1C(=C(C(=O)COC(=O)c2cc(nc3ccccc23)c4occc4)C(=O)N(C)C1=O)N";0
"MLS001159036";"ABFLQNFYUZSMJY-UHFFFAOYSA-N";"CC1=C(CC(=O)NCCCN2CCCC2=O)C(=O)Oc3cc(C)c4c(C)coc4c13";0
"CHEMBL181216";"ABFVBWQMBVYWMV-UHFFFAOYSA-N";"COc1cc2CC(Oc3cccc(CN4CCCCC4)c3)C(=O)c2cc1OC";0
"CHEMBL3233607";"ABFVQIXFKQQEOF-UHFFFAOYSA-N";"CN1C(=C(N2CCCCC2)C(=O)NC1=O)N";0
"CHEMBL585486";"ABFVUJAWCNCDCE-UHFFFAOYSA-N";"Cc1ccc2c(c1)c3cc(C)ccc3c4[nH]c(nc24)c5c(F)cccc5Cl";0
"MLS000553312";"ABFWCJHIHKBIMJ-MXAYSNPKSA-N";"Cc1cc(\C=N/NC(=O)CC(=O)NC2CCCCC2)c(C)n1c3ccc(Cl)c(Cl)c3";0
"CHEMBL1289645";"ABGBBQLBNIVODC-UHFFFAOYSA-N";"CCC(NC(=O)c1ccc(OCc2ccccn2)c(c1Cl)C(F)(F)F)C(=O)C(=O)Nc3ccn(C)n3";0
"CHEMBL571683";"ABGDCDADBTYYKP-NHCUHLMSSA-N";"COc1ccc(cc1OC)[C@@H](C)N2C(=O)c3cccc(N4CCN(CC4)[C@H](C)c5ccccc5)c3C2=O";0
"CHEMBL577518";"ABGDCDADBTYYKP-RTWAWAEBSA-N";"COc1ccc(cc1OC)[C@H](C)N2C(=O)c3cccc(N4CCN(CC4)[C@H](C)c5ccccc5)c3C2=O";0
"CHEMBL566389";"ABGDCDADBTYYKP-VQCQRNETSA-N";"COc1ccc(cc1OC)C(C)N2C(=O)c3cccc(N4CCN(CC4)[C@H](C)c5ccccc5)c3C2=O";0
"4-Chlorochalcone";"ABGIIXRNMHUKII-DHZHZOJOSA-N";"Clc1ccc(\C=C\C(=O)c2ccccc2)cc1";0
"macrocyclic inhibitor 16g";"ABGJWJKFXLDNGE-UHFFFAOYSA-N";"CN(C)CCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N";0
"MLS001031372";"ABGKZMLRHLADIO-UHFFFAOYSA-N";"Cc1cccc(N2CCN(CC2)C(=O)c3cccc(c3)N4C(=O)C5C6CC(C=C6)C5C4=O)c1C";0
"CHEMBL2333533";"ABGLFKDCUAVVOJ-UHFFFAOYSA-N";"CC1CCCCN1S(=O)(=O)c2ccc(cc2)N3CCCCC3=O";0
"SMR000178156";"ABGNBUFUIFDYCP-UHFFFAOYSA-N";"Cc1ccnc(c1)N2C(=O)c3cccc4c(ccc(C2=O)c34)[N+](=O)[O-]";0
