"ChemicalID";"Inchi_Key";"Canonical_Smiles";FDA_Approved
"Ocophyllals B";"ABGNFLATGXMICB-UHFFFAOYSA-N";"COc1cc(cc(OC)c1OC)c2oc3c(OC)cc(C=O)cc3c2C";0
"CHEMBL3099629";"ABGNIXWIACKXBO-UHFFFAOYSA-N";"CCCCC(=C(c1ccc(OCCN2CCCCCC2)cc1)c3ccc(OCCN4CCCCCC4)cc3)CCCC";0
"CHEMBL217374";"ABGNOCQONIAVFH-RXBHZZDJSA-N";"CC[C@H](NCC1Cc2cccc(CCCCc3cc(cc(c3)C(=O)N1)N(C)S(=O)(=O)C)c2)C(=O)NCC(C)C";0
"CHEMBL2333207";"ABGQICRXAWVMLP-UHFFFAOYSA-N";"CC(=O)N1N=C(CC1c2ccc3OCOc3c2)c4ccc(F)cc4";0
"CHEMBL1173234";"ABGXPXJMRRMUKP-QQXSKIMKSA-N";"COc1cc(\C=C\2/SC(=O)N(Cc3ccc(cc3)C(C)(C)C)C2=O)ccc1OCc4ccc(cc4)C(=O)O";0
"MLS000572570";"ABHCKRUQSBLDMN-DJKKODMXSA-N";"NC(=N)N\N=C\c1ccc(OCc2ccccc2Cl)cc1";0
"CHEMBL2375922";"ABHCTTFWVASZNF-UHFFFAOYSA-O";"O=C(CC[n+]1ccccc1)Nc2ccc3N=C4N(C=Cc5c4[nH]c6ccccc56)C(=O)c3c2";0
"CHEMBL325766";"ABHDJBQOHVWGAS-UHFFFAOYSA-N";"Cc1nc2cccc(F)c2c(N)c1CSCc3cccc(c3)C(O)C(F)(F)F";0
"CHEMBL1782510";"ABHFIRYPSLUDGX-UHFFFAOYSA-N";"OC(=O)c1oc2ccc(cc2c1)c3cnn(c3)C4CCNCC4";0
"CHEMBL116828";"ABHLPXGHFJKIMS-UHFFFAOYSA-N";"Cc1cc(Cc2cnc(N)nc2N)cc(Cl)c1N";0
"CHEMBL203804";"ABHLVXSUCSLTLA-UHFFFAOYSA-N";"CN(C)CCN(C)c1cc(C)c2cc(NC(=O)CNc3ccc(Cl)cc3Cl)ccc2n1";0
"CHEMBL575370";"ABHODCSECYTOLV-PIXGQMGXSA-N";"CC[C@H](N)C(=O)N[C@H]1[C@@H](CCNCc2ccccc2)CC[C@H]3CC[C@H](N3C1=O)C(=O)NC(c4ccccc4)c5ccccc5";0
"CHEMBL2426470";"ABHPHENAXTYOLN-UHFFFAOYSA-N";"O=C(N1CC2CCC(C1)C2N3CCCC3)c4ccc(cc4)C(=O)N5CC6CCC(C5)C6N7CCCC7";0
"CHEMBL3115111";"ABHVKYFWPPHTHF-ZMSNHJSUSA-N";"COC1COCCC1N[C@@H]2C[C@H]3CN(C[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F)C(=O)OCCN6CCOCC6";0
"CHEMBL481383";"ABHYOLCRTCYDDO-UHFFFAOYSA-N";"CCCN1C(=O)N(Cc2ccccc2)c3nc4n(CC)c(C)cn4c3C1=O";0
"MLS000068755";"ABIGPTDIQKRVCS-UHFFFAOYSA-N";"CCCCn1c(NC(=O)c2ccccc2Cl)c(C#N)c3nc4ccccc4nc13";0
"CHEMBL347015";"ABIHLEYEGKUFDJ-UIRBXLFWSA-N";"CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](COCc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(=O)N";0
"CHEMBL474960";"ABIMHEGUHGJRNG-KSZLIROESA-N";"COc1ccc(cc1OC)[C@H]2C[C@@H]2NC(=O)CC(C)(C)NCC(=O)N3CCC[C@H]3C#N";0
"CHEMBL3288415";"ABIPYXOEURICTI-UHFFFAOYSA-N";"CC1=Nc2cccnc2N(CCc3nc4cc(C)ccc4n3c5ccccc5)C1=O";0
"CHEMBL1933396";"ABIQOIQMOXNLQX-UHFFFAOYSA-N";"CN(C1CCN(C)CC1)S(=O)(=O)c2ccc(F)cc2";0
"CHEMBL1095449";"ABIUFIYFFWDIDH-DXRVJIQQSA-N";"CN1CCC[C@@H](C1)n2c(nc3ccccc23)c4cccc(\C=C\C(=O)NO)c4";0
"CHEMBL1094159";"ABIUFIYFFWDIDH-IENJSVCTSA-N";"CN1CCC[C@H](C1)n2c(nc3ccccc23)c4cccc(\C=C\C(=O)NO)c4";0
"SCHEMBL5038510";"ABIUFIYFFWDIDH-VAWYXSNFSA-N";"CN1CCCC(C1)n2c(nc3ccccc23)c4cccc(\C=C\C(=O)NO)c4";0
"Compound (S)-35";"ABIVOOWWGYJNLV-JTQLQIEISA-N";"NC(=O)[C@H]1CCCCc2c1[nH]c3ccc(Cl)cc23";0
"CHEMBL371432";"ABIVOOWWGYJNLV-SNVBAGLBSA-N";"NC(=O)[C@@H]1CCCCc2c1[nH]c3ccc(Cl)cc23";0
"2-chloro-5,6,7,8,9,10-hexahydrocyclohepta[b]indole-6-carboxamide";"ABIVOOWWGYJNLV-UHFFFAOYSA-N";"NC(=O)C1CCCCc2c1[nH]c3ccc(Cl)cc23";0
"CHEMBL1921928";"ABIVXWKXMJCZMZ-LQXXZEARSA-N";"C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CCCCc4ccccc4)CCC2CC3)c5cccs5";0
"CHEMBL2377620";"ABIWKFCTLVJCKN-UHFFFAOYSA-N";"CN(C(=O)CN1CCN(CC1)c2ccc(F)cn2)c3nc4CCCCc4s3";0
"CHEMBL384979";"ABJDYWHACJDHLM-UHFFFAOYSA-N";"OC(=O)COc1ccc(Br)cc1C(=O)c2cnn(c2)c3ccccc3Br";0
"CHEMBL2151617";"ABJHPDKSDCWPPH-UHFFFAOYSA-N";"Fc1cccc(c1)c2noc(n2)C3CN(C3)C(=O)C4CCC(F)(F)CC4";0
"butenafine";"ABJKWBDEJIDSJZ-UHFFFAOYSA-N";"CN(Cc1ccc(cc1)C(C)(C)C)Cc2cccc3ccccc23";1
"CHEMBL1829132";"ABJNTKBHLNZIAO-UHFFFAOYSA-N";"COc1ccc(CN2CCN(CCCOc3ccc(cc3NC(=O)c4ccccc4[N+](=O)[O-])C(=O)NC(=N)N)CC2)c(OC)c1OC";0
"4-Amino-1-naphthol";"ABJQKDJOYSQVFX-UHFFFAOYSA-N";"Nc1ccc(O)c2ccccc12";0
"CHEMBL3086040";"ABJSOROVZZKJGI-OCYUSGCXSA-N";"Fc1cc(ccn1)C(NC(=O)[C@@H]2CC[C@H](C[C@H]2c3ccc(Br)cc3)N4CCOCC4)c5ccc(Cl)cc5";0
"T5413164";"ABJSWKKVFJQZOU-UHFFFAOYSA-N";"CCN(CC)c1ccc(NC(=O)CN2C(=O)NC3(CCc4ccccc34)C2=O)cc1";0
"CHEMBL46754";"ABJVOKFFSVZWAP-UHFFFAOYSA-N";"CCCCCCCCCCCCOc1cc(c(OP(=O)([O-])Oc2cccc(C[n+]3csc(C)c3)c2)cc1C(C)(C)C)C(C)(C)C";0
"CHEMBL1271492";"ABKBJHPPUDBLDC-MOHJPFBDSA-N";"CC(C)(C)[Si](C)(C)Oc1ccc(cc1Br)\C(=N/NC(=S)N)\c2cccc(Br)c2";0
"CHEMBL489094";"ABKBSWVRNXDREE-IBGZPJMESA-N";"C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(CC3)Nc4ccc(F)cc4)cc2)CCN1";0
"CHEMBL1086755";"ABKFNWSCLGGDOH-UHFFFAOYSA-N";"CCn1c(C)c(cc1c2ccccc2)C(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4Cl";0
"CHEMBL3263981";"ABKGHWKSGAOXGR-UHFFFAOYSA-N";"CCC(=O)N1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc2C(C)C1";0
"CHEMBL1161649";"ABKGZOKXPPRHET-ITWZMISCSA-N";"CC(C)c1cc(c2ccccc2)c(c3ccc(F)cc3)n1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O";0
"MLS003115580";"ABKIYVGPMWZYOU-UHFFFAOYSA-N";"CC(=O)C1=C(O)C(=CC=Cc2ccccc2)OC1=O";0
"CHEMBL187699";"ABKPBUQLVHJUBF-OQICONIUSA-N";"NC(C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCc3ccc(cc3)C(=O)O.OC(=O)C(F)(F)F";0
"2-Methyl-3-[3-[4-(3-aminopropyl)piperazino]propylamino]-1,4-naphthoquinone";"ABKQKZVZNGCDFF-UHFFFAOYSA-N";"CC1=C(NCCCN2CCN(CCCN)CC2)C(=O)c3ccccc3C1=O";0
"CHEMBL3289306";"ABKTYTWNCCTGNS-UHFFFAOYSA-N";"Cl.NCCCNCCCCNCC(=O)Nc1cccc2ccccc12";0
"MLS-0463338.0002";"ABLAYCWAIMCBKF-UHFFFAOYSA-N";"Cc1oc(cc1)c2nc3cc(NC(=O)c4cccs4)ccc3[nH]2";0
"aminopyrazole 33";"ABLHKLIEDOTYMC-UHFFFAOYSA-N";"Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(c3)C#CCO";0
"CHEMBL486958";"ABLKGAFPXACHFA-UHFFFAOYSA-N";"CCC(CC)c1oc(nn1)c2nn(c(c2C)c3ccc(Cl)cc3)c4ccc(Cl)cc4Cl";0
"CHEMBL551556";"ABLMTRUAAOJKSC-UHFFFAOYSA-N";"FC(F)(F)c1ccccc1OC(C2CCNCC2)c3cccnc3";0
"CHEMBL3144412";"ABLQBUBJQGDTTI-BGBFCPIGSA-N";"CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc4ccccc4)C(=O)N";0
"CHEMBL1097063";"ABLQYLIPCDUOQX-UHFFFAOYSA-N";"Nc1ccc(cc1NC(=O)c2ccccc2)c3oc4ccccc4c3";0
"CHEMBL469435";"ABLRAGJKLQYRRX-LXHJOMHSSA-N";"OCC(O)CCCCC(O)CC(O)CCC[C@@H](O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O";0
"CHEMBL3287169";"ABLRUBDAIDDHIM-UHFFFAOYSA-N";"CC(=O)N1CCc2cc(ccc12)c3cccnc3";0
"CHEMBL2234966";"ABLUKBSGCHZFDL-UHFFFAOYSA-N";"COc1ccc(cc1)n2c3CCCCc3nc2c4ccc(cc4)S(=O)(=O)C";0
"CHEMBL52344";"ABLWTJQIUDQCME-XOGYLQAWSA-N";"OC(=O)CCCCCC[C@@H]1C2CCC(O2)C1c3cccnc3";0
"CHEMBL1923013";"ABLXXKUDDSMAHU-UHFFFAOYSA-N";"OCCNCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12";0
"MLS000326449";"ABLZBMZBGIZMHU-UHFFFAOYSA-N";"CC(C)CC(=O)N1SC(=NC1=O)NC(=O)c2ccc(C)cc2";0
"CHEMBL2322831";"ABMCRHVRUHLJOQ-UHFFFAOYSA-N";"CCN(CC)Cc1ccc(CNC(=O)Cc2ccc(cc2)c3ccccc3)cc1";0
"SMR000059935";"ABMFGIMJEWDYRN-UHFFFAOYSA-N";"COC(=O)C(NC=O)C(O)(Cc1ccccc1)C(F)(F)F";0
"1-(5-bromopyridin-2-yl)-3-[2-(2-cyano-3-ethoxy-6-fluorophenyl)ethyl]thiourea";"ABMFUNFAKALUSS-UHFFFAOYSA-N";"CCOc1ccc(F)c(CC\N=C(/S)\Nc2ccc(Br)cn2)c1C#N";0
"Bis-indole Derivative, 7";"ABMIXBHOXNQPBZ-UHFFFAOYSA-N";"COc1ccc2c(c1)c(CC(=O)N)c(C)n2Cc3ccccc3OCCCCCCCOc4ccccc4Cn5c(C)c(CC(=O)N)c6cc(OC)ccc56";0
"CHEMBL1257412";"ABMNQNSOKQTPIH-UHFFFAOYSA-N";"Cl.CCCCCCCCCCCCCCNc1c2CCCCc2nc3ccc(OC)cc13";0
"CHEMBL148471";"ABMSAGZBJYEZGT-UHFFFAOYSA-N";"O=C1NCc2c1c3c4ccccc4[nH]c3c5Cc6ccccc6c25";0
"2-(3,4-Dimethoxyphenyl)-1H-indene-1,3(2H)-dione";"ABMVPHQMDUVUSM-UHFFFAOYSA-N";"COc1ccc(cc1OC)C2C(=O)c3ccccc3C2=O";0
"CHEMBL2397302";"ABMVPPVIAHIGQO-UHFFFAOYSA-N";"CCOc1cccc(c1)C2(C3CC(C)CC23)N4CCN(CC4)c5ccc(Cl)nn5";0
"MLS000389682";"ABMXCSNRCQOXLG-DHDCSXOGSA-N";"CN(C)c1ccc(\C=C\2/N=C(NC2=O)c3ccc(Cl)c(c3)[N+](=O)[O-])cc1";0
"CHEMBL353623";"ABMZPRJSVFWQHA-UHFFFAOYSA-N";"CCCCCCCCCCCCCCOC(COCCCCc1ccccc1)COc2ccc(cc2)C3=NOC(=O)N3";0
"CHEMBL1683430";"ABNHRFQXJGAULW-UHFFFAOYSA-N";"CN1CCN(CC1)c2ccc(cc2)c3onc(c3)c4cccc(c4)C(=O)NCC#N";0
"AH-487/15020038";"ABNIYDTWWMFBAN-YVLHZVERSA-N";"CCc1ccc(cc1)\N=C/2\NC(=O)\C(=C\c3ccc(OCC(=O)O)c(Cl)c3)\S2";0
"CHEMBL2031309";"ABNJTLJOBGFVGE-UHFFFAOYSA-N";"CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN4CCOCC4";0
"CHEMBL372491";"ABNOJWGKGYSFSX-UHFFFAOYSA-N";"COc1cc2cc(sc2cc1OC)C(=O)C3CCC[N+](C)(CC4CCCCO4)CC3";0
"MLS002693830";"ABNRDGNCDFAXHA-UHFFFAOYSA-N";"Nc1ccc2c(c1)C(=O)c3cc(N)c(Cl)cc23";0
"CHEMBL2031229";"ABNSJBVKFVKZEX-UHFFFAOYSA-N";"CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5ccccc5F)ccc4C";0
"CHEMBL1933538";"ABNVVKAVWJYHCL-OPEAARRCSA-N";"Fc1ccc2[nH]c(cc2c1)C(=O)N3C[C@]4(CCN(C4)C5CCCNC5)c6ccccc36";0
"CHEMBL1927632";"ABNZWLHJBSTFHF-UHFFFAOYSA-N";"Nc1nc(N)n2nc(nc2n1)c3occc3";0
"(3-Cyano-indol-1-yl)-acetic acid";"ABOATQKEOFCUPN-UHFFFAOYSA-N";"OC(=O)Cn1cc(C#N)c2ccccc12";0
"Naphthyl Compound, 4c";"ABOBTXLSWCANMO-UHFFFAOYSA-N";"O=C(Nc1cc(ccc1N2CCN(Cc3ccccc3)CC2)c4ccccc4)c5cccc6ccccc56";0
"CHEMBL565391";"ABOCVRMZOWDYSN-ADAARDCZSA-N";"Cc1cc(F)ccc1Cc2cc3c(CO[C@]34O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2Cl";0
"CHEMBL3102996";"ABOHKJIFAQARLX-UHFFFAOYSA-N";"Cc1cc(c(C)n1c2ccc(Cl)cc2)c3nnc4CCCCCn34";0
"MLS000834357";"ABOLDSLNPDUTTK-JYFHCDHNSA-N";"OCc1ccc(CO[C@H]2C[C@H](C=C(O2)C(=O)N3CCCCCCC3)c4ccc(cc4)C(F)(F)F)cc1";0
"T6081416";"ABOPSBLRNVQCDX-UHFFFAOYSA-N";"COC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)OCC(=O)c2ccc3OCC(=O)Nc3c2";0
"CHEMBL102581";"ABOSKNBFTLZPNO-UHFFFAOYSA-N";"O=C1C=C(SC(=C1)c2ccc(cc2)c3csc4ccccc34)N5CCOCC5";0
"CHEMBL1092748";"ABOSMIZKCHEJEN-KIKDMBQDSA-N";"CC(C)N(C)[C@@H]1CC[C@@H]([C@H](CS(=O)(=O)c2ccccc2)C1)N3CC[C@H](NC(=O)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)C3=O";0
"CHEMBL2322857";"ABOUIZXLCVAWOB-UHFFFAOYSA-N";"COc1cc(ccc1Cl)N2CCN(CC2)C(=O)Cn3nc(cc3C)C(F)(F)F";0
"CHEMBL1092073";"ABOUWUWXUJHANF-UHFFFAOYSA-N";"CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(cc2)c3nc(N4CCOCC4)c5ccn(CC(F)(F)F)c5n3)cc1";0
"CHEMBL603198";"ABOUXXMKTJTICI-UHFFFAOYSA-N";"COc1ccccc1C(Cc2coc3nc(N)nc(N)c23)C4CC4";0
"CHEMBL3260483";"ABOVTYBPRBINIQ-UHFFFAOYSA-N";"COc1ccc2c(c1)c(CCN)cn2c3cc(C(=O)N4Cc5ccccc5C4)c(O)cc3O";0
"CHEMBL270853";"ABOWDNIHZHLENL-UHFFFAOYSA-N";"CN1Cc2cc3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2C1=O";0
"CHEMBL559928";"ABOXSYZUZSDMTI-UHFFFAOYSA-N";"OC(=O)CCN1CCc2c(C1)c3ccccc3n2Cc4ccc5oc(cc5c4)c6ccc7ccc(Cl)cc7n6";0
"CHEMBL3114664";"ABPABQXEIYHSAF-UHFFFAOYSA-N";"Nc1onc(c2oc(Cl)cc2)c1c3ccccc3";0
"CHEMBL1946959";"ABPAJGQYMSRKLV-UHFFFAOYSA-N";"OC(=O)Cn1c2C(=S)N(Cc3ccccc3)CCc2c4ccccc14";0
"CHEMBL466271";"ABPAUEWHUKZUPD-UYCLPYRZSA-N";"[I-].CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(Br)cc2)C(=O)N[C@H]3CC[N+](C)(Cc4ccc5OCOc5c4)C3)cc1";0
"CHEMBL2440382";"ABPDDHUOGSTTQN-VULFUBBASA-N";"Cc1ccc(cc1)S(=O)(=O)N\N=C\c2cn(CC(=O)Nc3ccc(Cl)cc3)c4ccccc24";0
"CHEMBL3221010";"ABPFXCIYLKVLDK-UHFFFAOYSA-N";"Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCCCNc3c4CCCCc4nc5ccccc35)c1C";0
"CHEMBL1760762";"ABPGHPHYGKUEIO-PAMMARIWSA-N";"CCOCCN(C[C@@H](O)CN1CCCC2(CCN(C2)c3ncnc4ccccc34)C1)S(=O)(=O)c5c(C)cccc5C";0
"CHEMBL2387690";"ABPGVHAQYOKGMS-UHFFFAOYSA-N";"Cc1c(CC(=O)O)c(nn1c2ccnc3ccccc23)c4ccccc4";0
"MLS000689951";"ABPITNTXXGOCET-UHFFFAOYSA-N";"CC(C)CN(CC(C)C)Cc1c(O)ccc2ccccc12";0
"CHEMBL381834";"ABPKHTIKJVSNLN-UHFFFAOYSA-N";"Cc1cc(ccc1c2cocn2)c3cc(nn3c4ccc(cn4)S(=O)(=O)C)C(F)(F)F";0
"CHEMBL572374";"ABPLIEJUZKFIIC-UHFFFAOYSA-N";"ONC(=O)CCCCCCC(=O)Nc1nc(cs1)c2ccc(cc2)N=[N+]=[N-]";0
"CHEMBL544720";"ABPNSOGFLXSOHW-DIRYEVLESA-N";"Cl.CNC(=O)c1ccc(\C=C\C(=O)NCC(=O)N(C)c2ccc(C)c(COc3cccc4c(cc(C)nc34)c5ccccc5)c2C)cc1";0
"CHEMBL559669";"ABPPDSVPLCWIMX-UHFFFAOYSA-N";"O=C(Nc1cccc(OCCCN2CCOCC2)c1)Nc3ccc4OCOc4c3";0
"CHEMBL565844";"ABPSWEJOHYDZDP-UHFFFAOYSA-N";"CC(NC(C)(C)C)C(=O)c1ccc(C)c(Cl)c1";0
"SCHEMBL2576880";"ABPWYKOHDNIBTQ-UHFFFAOYSA-N";"CCCOc1ccc(NS(=O)(=O)C)cc1C2=NC(=C(Br)C(=O)N2)C(C)C";0
"CHEMBL3109617";"ABPYDSKSJBXRHY-UHFFFAOYSA-N";"Cc1[nH]c2ccccc2c1C(Nc3ccc4cccnc4c3)c5ccccc5Cl";0
"CHEMBL2325826";"ABQFYXJUYWLWKC-UHFFFAOYSA-N";"FC(F)(F)c1cc(ccc1Oc2ccn(Cc3ccc(Cl)cc3)n2)S(=O)(=O)Nc4ncns4";0
"CHEMBL210956";"ABQGCWNEYZRYSY-UHFFFAOYSA-N";"COc1ccc2[nH]c(cc2c1)C(=O)c3cc4cc(C)ccc4[nH]3";0
"MLS000666451";"ABQIAURGKYAINF-UHFFFAOYSA-N";"CC(C)(C)c1ccc(cc1)c2nnc(S)n2CCCN3CCOCC3";0
"NSC306960";"ABQKYBVDVAXVNO-UHFFFAOYSA-N";"OC(=O)c1cnc2cc(OCc3ccccc3)ccc2c1O";0
"N,2-dimethyl-5-(3-methyl[1,2,4]triazolo[3,4-a]phthalazin-6-yl)benzenesulfonamide";"ABQMPFKFBYVSKA-UHFFFAOYSA-N";"CNS(=O)(=O)c1cc(ccc1C)c2nn3c(C)nnc3c4ccccc24";0
"CHEMBL2323101";"ABQQLMOPTHXKOU-UHFFFAOYSA-N";"Clc1ccc(Oc2ccc(cc2C#N)S(=O)(=O)Nc3cscn3)c(c1)c4cn[nH]c4";0
"CHEMBL2158563";"ABQRRZZEGCBSBT-UHFFFAOYSA-N";"CCN(CC)CCOc1cc(c(Cl)cc1Cl)c2nc(SCC(=O)NC)nc3[nH]cc(C#N)c23";0
"CHEMBL2386396";"ABQVAYHSMQNMOL-UHFFFAOYSA-N";"Oc1cccc2OC(=CC(=O)c12)c3ccc(cc3)C#N";0
"CHEMBL211327";"ABQZBBQXRQDXEI-UHFFFAOYSA-N";"Cc1cc(C)c2oc(Nc3ccc(cc3)c4nsc5ncnc(N)c45)nc2c1";0
"CHEMBL1162502";"ABRAIKMFZBEEHN-VMUPYFCGSA-N";"C[C@H]1CN=C2N(CCC34CC5CC(CC(C5)C3)C4)[C@H](CN12)C6CCCCC6";0
"CHEMBL1098430";"ABRBNROSGNKGSY-XOKHGSTOSA-N";"COc1ccc(cc1)C(=O)N[C@@H]2C[C@H](C)CC[C@H]2C(C)C";0
"CHEMBL31607";"ABRIKWKVYABQBU-IATRBJTHSA-N";"Oc1ccc(\C=C\C(=O)O[C@H]2CCCC[C@@H]2OC(=O)\C=C\c3ccc(O)c(O)c3)cc1O";0
"CHEMBL348709";"ABRIKWKVYABQBU-MKICQXMISA-N";"Oc1ccc(\C=C\C(=O)OC2CCCCC2OC(=O)\C=C\c3ccc(O)c(O)c3)cc1O";0
"CHEMBL149305";"ABRIKWKVYABQBU-OXAWKVHCSA-N";"Oc1ccc(\C=C/C(=O)OC2CCCCC2OC(=O)\C=C/c3ccc(O)c(O)c3)cc1O";0
"CHEMBL604891";"ABROVZYHTDQYCK-UHFFFAOYSA-N";"CC(C)Oc1ccc(cc1)C2=Cc3onc(c4ccccc4)c3C(=O)N2C";0
"CHEMBL594289";"ABRPDNMHYXMRIE-UHFFFAOYSA-N";"OC(CNC(=O)c1ccc(nn1)N2CCC3(CC2)CCc4ccccc4O3)c5ccccc5";0
"CHEMBL2407903";"ABRWDZBHBOWGSY-WCIBSUBMSA-N";"COc1cc(\C=C\2/C(=O)Nc3ccc(Br)cc23)cc(Cl)c1O";0
"CHEMBL372851";"ABRXERAODSGHDJ-UHFFFAOYSA-N";"Cn1c(nnc1C23CCC(CC2)(CC3)c4onc(n4)c5ccc(F)cc5F)c6ccccc6C(F)(F)F";0
"MLS000092917";"ABRYDOSFOASSTA-UHFFFAOYSA-N";"COc1ccc2[nH]c3C(=O)N(CCCCC(=O)NCCN4CCCC4)C(=S)Nc3c2c1";0
"CHEMBL1084327";"ABSBPDLMQGHOJQ-QLJPJBMISA-N";"OC(=O)CC(=O)N[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3";0
"CHEMBL273195";"ABSDATGZYRKKAQ-QGZVFWFLSA-N";"FC(F)(F)Oc1cccc(c1)C(=O)NCC(=O)N[C@@H]2CCN(Cc3ccc(Cl)cc3)C2";0
"CHEMBL382826";"ABSGSZGHJIFBCI-UHFFFAOYSA-N";"CN1CCCC(C1)C(=O)N2CCN(CC2)c3nccc(OCc4ccc(Cl)cc4Cl)n3";0
"CHEMBL1784706";"ABSGVZMTMIBNIK-UHFFFAOYSA-N";"Cc1cc(NCc2ccc(F)cc2)n3ncnc3n1";0
"CHEMBL488690";"ABSJDAAPHZEZFF-UHFFFAOYSA-N";"CCN(CC)CCN1CCCN(CC1)c2nc(Nc3ccc(Cl)cc3)c4cc(OC)c(OC)cc4n2";0
"CHEMBL2313295";"ABSJQRQXPUIGHS-BQYQJAHWSA-N";"CN1C(=O)N(C)c2cc(\C=C\c3cccc(c3)C(F)(F)F)n(C)c2C1=O";0
"MLS001177268";"ABSPCBSIRGQAKA-UHFFFAOYSA-N";"CC(NC(=O)COc1cccc(NC(=O)C)c1)c2ccc3ccccc3c2";0
"CHEMBL378879";"ABSRDOYMSUEBQQ-UHFFFAOYSA-N";"COc1ccc(CN(C(=O)C(C)C)c2ncc(s2)C(O)(C(F)(F)F)C(F)(F)F)cc1";0
"CHEMBL1831064";"ABSSHLAHTVFMGJ-UHFFFAOYSA-N";"CN1C(=O)N(C)c2c(C1=O)c(c3ccccc3)n4c2C(Oc5ccccc45)c6oc(Br)cc6";0
"CHEMBL1369440";"ABSWNJZQYFAMKN-BNYGDTNWSA-N";"CN[C@@H](C)C(=O)N[C@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NNc3cccc(F)c3.OC=O";0
"CHEMBL1910389";"ABSYLAQLNZQXAB-UHFFFAOYSA-N";"CCN1Cc2ccc(cc2C1=O)N3CCN(CC3)C(=O)c4c5ccccc5cc6ccccc46";0
"CHEMBL2315889";"ABTAXWSUNAOHLO-UHFFFAOYSA-N";"CCOC(=O)C1=CN(Cc2ccc(OC)c(OC)c2)C=C(C1c3c[nH]c4ccccc34)C(=O)OCC";0
"CHEMBL2041039";"ABTGFTBYCBMENI-UHFFFAOYSA-N";"CCOC(=O)C1=C(NC2CCCCC2)C(=O)N(C1)c3ccc(cc3)[N+](=O)[O-]";0
"CHEMBL387853";"ABTHZNIDMGCYQA-UHFFFAOYSA-N";"Fc1ccc(cc1)N2CCN(CCCC(=O)Nc3ccc(Cl)cc3)CC2";0
"Sitagliptin Analog 13";"ABTMQWQGGARRSK-LLVKDONJSA-N";"N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc3cc(F)ccc3F";0
